mediaTime,type,attention,dominantEmotion,arousal,valence,emotions,totalFaces,status,alarmTriggered,aggregatedData
1.169674,FACE_ATTENTION,1,,,,"",,,,""
1.192197,FACE_DETECTOR,,,,,"",1,INIT,,""
1.196038,FACE_EMOTION,,Angry,,,{"Angry":0.41,"Disgust":0,"Fear":0.03,"Happy":0.03,"Neutral":0.31,"Sad":0.16,"Surprise":0.02},,,,""
1.198063,FACE_AROUSAL_VALENCE,,,0.25,0.33,"",,,,""
1.198162,FACE_ATTENTION,1,,,,"",,,,""
1.218552,FACE_DETECTOR,,,,,"",1,INIT,,""
1.224235,FACE_EMOTION,,Angry,,,{"Angry":0.39,"Disgust":0,"Fear":0.03,"Happy":0.04,"Neutral":0.33,"Sad":0.17,"Surprise":0.02},,,,""
1.225875,FACE_AROUSAL_VALENCE,,,0.26,0.33,"",,,,""
1.22595,FACE_ATTENTION,1,,,,"",,,,""
1.246183,FACE_DETECTOR,,,,,"",1,INIT,,""
1.252098,FACE_EMOTION,,Angry,,,{"Angry":0.42,"Disgust":0,"Fear":0.03,"Happy":0.04,"Neutral":0.31,"Sad":0.16,"Surprise":0.03},,,,""
1.253723,FACE_AROUSAL_VALENCE,,,0.26,0.33,"",,,,""
1.253799,FACE_ATTENTION,1,,,,"",,,,""
1.273843,FACE_DETECTOR,,,,,"",1,INIT,,""
1.279207,FACE_EMOTION,,Angry,,,{"Angry":0.43,"Disgust":0,"Fear":0.03,"Happy":0.03,"Neutral":0.29,"Sad":0.17,"Surprise":0.02},,,,""
1.281485,FACE_AROUSAL_VALENCE,,,0.26,0.33,"",,,,""
1.281572,FACE_ATTENTION,1,,,,"",,,,""
1.302914,FACE_DETECTOR,,,,,"",1,INIT,,""
1.308147,FACE_EMOTION,,Angry,,,{"Angry":0.44,"Disgust":0,"Fear":0.03,"Happy":0.03,"Neutral":0.25,"Sad":0.21,"Surprise":0.02},,,,""
1.309968,FACE_AROUSAL_VALENCE,,,0.27,0.33,"",,,,""
1.310078,FACE_ATTENTION,1,,,,"",,,,""
1.328335,FACE_DETECTOR,,,,,"",1,INIT,,""
1.332626,FACE_EMOTION,,Angry,,,{"Angry":0.44,"Disgust":0,"Fear":0.03,"Happy":0.02,"Neutral":0.23,"Sad":0.24,"Surprise":0.02},,,,""
1.3345,FACE_AROUSAL_VALENCE,,,0.27,0.33,"",,,,""
1.334592,FACE_ATTENTION,1,,,,"",,,,""
1.356449,FACE_DETECTOR,,,,,"",1,INIT,,""
1.36179,FACE_EMOTION,,Angry,,,{"Angry":0.43,"Disgust":0,"Fear":0.03,"Happy":0.02,"Neutral":0.25,"Sad":0.23,"Surprise":0.02},,,,""
1.363645,FACE_AROUSAL_VALENCE,,,0.27,0.33,"",,,,""
1.363734,FACE_ATTENTION,1,,,,"",,,,""
1.384914,FACE_DETECTOR,,,,,"",1,INIT,,""
1.387938,FACE_EMOTION,,Angry,,,{"Angry":0.4,"Disgust":0,"Fear":0.03,"Happy":0.02,"Neutral":0.27,"Sad":0.24,"Surprise":0.02},,,,""
1.389878,FACE_AROUSAL_VALENCE,,,0.28,0.33,"",,,,""
1.38995,FACE_ATTENTION,1,,,,"",,,,""
1.410588,FACE_DETECTOR,,,,,"",1,INIT,,""
1.416374,FACE_EMOTION,,Angry,,,{"Angry":0.36,"Disgust":0,"Fear":0.03,"Happy":0.02,"Neutral":0.3,"Sad":0.23,"Surprise":0.03},,,,""
1.418083,FACE_AROUSAL_VALENCE,,,0.28,0.33,"",,,,""
1.418157,FACE_ATTENTION,1,,,,"",,,,""
1.441874,FACE_DETECTOR,,,,,"",1,INIT,,""
1.447102,FACE_EMOTION,,Angry,,,{"Angry":0.35,"Disgust":0,"Fear":0.03,"Happy":0.07,"Neutral":0.29,"Sad":0.2,"Surprise":0.03},,,,""
1.449196,FACE_AROUSAL_VALENCE,,,0.29,0.33,"",,,,""
1.449289,FACE_ATTENTION,1,,,,"",,,,""
1.469401,FACE_DETECTOR,,,,,"",1,INIT,,""
1.474778,FACE_EMOTION,,Angry,,,{"Angry":0.38,"Disgust":0,"Fear":0.04,"Happy":0.06,"Neutral":0.27,"Sad":0.2,"Surprise":0.03},,,,""
1.476965,FACE_AROUSAL_VALENCE,,,0.3,0.33,"",,,,""
1.477044,FACE_ATTENTION,1,,,,"",,,,""
1.496385,FACE_DETECTOR,,,,,"",1,INIT,,""
1.49955,FACE_EMOTION,,Angry,,,{"Angry":0.37,"Disgust":0,"Fear":0.04,"Happy":0.05,"Neutral":0.28,"Sad":0.21,"Surprise":0.03},,,,""
1.501714,FACE_AROUSAL_VALENCE,,,0.3,0.34,"",,,,""
1.501789,FACE_ATTENTION,1,,,,"",,,,""
1.520384,FACE_DETECTOR,,,,,"",1,INIT,,""
1.525696,FACE_EMOTION,,Angry,,,{"Angry":0.36,"Disgust":0,"Fear":0.03,"Happy":0.04,"Neutral":0.29,"Sad":0.22,"Surprise":0.03},,,,""
