Media Time (seconds),Arousal (%)
5.480273,70.5
5.508144,70.5
5.536236,70.5
5.563857,70.5
5.592269,70.5
5.620524,71.0
5.647875,71.0
5.675979,71.5
5.704369,71.5
5.732799,71.5
5.762748,71.5
5.78922,71.5
5.817112,71.5
5.843267,71.5
5.870679,71.5
5.898305,71.5
5.92617,71.5
5.952994,71.5
5.981169,71.0
6.007834,71.0
6.03678,70.5
6.064393,70.5
6.091617,70.5
6.119153,70.0
6.149162,70.0
6.177961,69.5
6.202527,69.5
6.229784,69.0
6.258753,69.0
6.285453,68.5
6.309913,68.5
6.338775,68.0
6.364426,68.0
6.394333,67.5
6.420339,67.5
6.444705,67.0
6.472557,66.5
6.500956,66.0
6.529642,65.5
6.552615,65.5
6.580044,65.0
6.60899,64.5
6.636435,64.5
6.662109,64.0
6.692135,63.5
6.719082,63.0
6.745495,62.5
6.772765,62.0
6.797028,62.0
6.825938,62.0
6.852079,62.0
6.880096,62.0
6.908553,62.0
6.936632,62.0
6.960869,62.5
6.989689,62.5
7.014926,63.0
7.043166,63.0
7.071256,63.5
7.09985,64.0
7.126677,64.5
7.152041,65.0
7.177902,65.5
7.206626,66.0
7.23554,66.5
7.262921,67.0
7.288858,67.5
7.318193,68.0
7.349731,68.5
7.37599,69.0
7.403768,69.0
7.431529,69.5
7.459589,69.5
7.488663,70.0
7.515286,70.5
7.542148,70.5
7.568656,70.5
7.597597,71.0
7.623518,71.0
7.650906,71.0
7.676769,71.0
7.706255,70.5
7.733285,70.5
7.759174,70.5
7.787603,70.0
7.815913,70.0
7.843557,70.0
7.870128,69.5
7.895701,69.5
7.918985,69.0
7.946801,69.0
7.973526,69.0
8.001735,69.0
8.029769,68.5
8.056642,68.5
8.084885,68.5
8.112136,68.5
8.139019,68.5
8.164854,68.5
8.192088,68.5
8.22175,68.5
8.248674,68.5
8.277233,68.5
8.307638,69.0
8.336035,69.0
8.366615,69.0
8.394726,69.5
8.421422,69.5
8.450066,70.0
8.477108,70.0
8.504434,70.0
8.531006,70.0
8.559079,70.5
8.586697,70.5
8.613021,70.5
8.639354,70.5
8.665686,70.5
8.692601,70.5
8.718912,70.5
8.747093,70.5
8.774647,70.5
8.802282,70.5
8.828341,71.0
8.853564,71.0
8.881516,71.0
8.908563,71.5
8.934829,71.5
8.95823,71.5
8.987679,71.5
9.012506,71.5
9.041675,71.5
9.070886,71.5
9.096821,71.5
9.123974,71.5
9.149749,71.5
9.176585,71.5
9.203842,71.5
9.233923,71.0
9.260288,71.0
9.286578,71.0
9.315032,71.0
9.345517,71.0
